FAT; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1232.9; EUR; 70; 70; 75; 46.95; 4.70; B; B1; B1; NOP;
OLM; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 206.5; EUR; 25; 15; 10; 10.26; 1.23; L; L1; L1; NOP;
OLM; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 344.1; EUR; 25; 15; 10; 4.39; 0.80; L; L1; L1; NOP;
OLM; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1550.3; EUR; 70; 70; 75; 7.48; 0.75; B; B1; B1; NOP;
OLM; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 186.0; EUR; 25; 15; 10; 9.73; 1.16; L; L1; L1; NOP;
OLM; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 310.1; EUR; 25; 15; 10; 4.17; 0.76; L; L1; L1; NOP;
OLM; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1636.9; EUR; 70; 70; 75; 5.67; 0.57; B; B1; B1; NOP;
OLM; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 196.4; EUR; 25; 15; 10; 7.37; 0.88; L; L1; L1; NOP;
OLM; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 327.4; EUR; 25; 15; 10; 3.16; 0.58; L; L1; L1; NOP;
OLM; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1555.3; EUR; 70; 70; 75; 6.11; 0.61; B; B1; B1; NOP;
OLM; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 186.6; EUR; 25; 15; 10; 7.94; 0.95; L; L1; L1; NOP;
OLM; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 311.1; EUR; 25; 15; 10; 3.41; 0.62; L; L1; L1; NOP;
OLM; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1673.6; EUR; 70; 70; 75; 9.32; 0.93; B; B1; B1; NOP;
OLM; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 200.8; EUR; 25; 15; 10; 12.12; 1.45; L; L1; L1; NOP;
OLM; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 334.7; EUR; 25; 15; 10; 5.20; 0.95; L; L1; L1; NOP;
OLM; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1704.3; EUR; 70; 70; 75; 8.13; 0.81; B; B1; B1; NOP;
OLM; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 204.5; EUR; 25; 15; 10; 10.57; 1.26; L; L1; L1; NOP;
OLM; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 340.9; EUR; 25; 15; 10; 4.53; 0.83; L; L1; L1; NOP;
OLM; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1918.1; EUR; 70; 70; 75; 8.99; 0.90; B; B1; B1; NOP;
OLM; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 230.2; EUR; 25; 15; 10; 11.69; 1.40; L; L1; L1; NOP;
OLM; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 383.6; EUR; 25; 15; 10; 5.01; 0.91; L; L1; L1; NOP;
OLM; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1283.8; EUR; 70; 70; 75; 8.31; 0.83; B; B1; B1; NOP;
OLM; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 154.1; EUR; 25; 15; 10; 10.80; 1.29; L; L1; L1; NOP;
OLM; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 256.8; EUR; 25; 15; 10; 4.63; 0.85; L; L1; L1; NOP;
OLM; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1213.4; EUR; 70; 70; 75; 10.53; 1.05; B; B1; B1; NOP;
OLM; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 145.6; EUR; 25; 15; 10; 13.69; 1.64; L; L1; L1; NOP;
OLM; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 242.7; EUR; 25; 15; 10; 5.87; 1.07; L; L1; L1; NOP;
OLM; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1295.9; EUR; 70; 70; 75; 8.07; 0.81; B; B1; B1; NOP;
OLM; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 155.5; EUR; 25; 15; 10; 10.49; 1.25; L; L1; L1; NOP;
OLM; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 259.2; EUR; 25; 15; 10; 4.50; 0.82; L; L1; L1; NOP;
OLM; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1613.9; EUR; 70; 70; 75; 6.88; 0.69; B; B1; B1; NOP;
OLM; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 193.7; EUR; 25; 15; 10; 8.94; 1.07; L; L1; L1; NOP;
OLM; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 322.8; EUR; 25; 15; 10; 3.83; 0.70; L; L1; L1; NOP;
OLM; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1645.4; EUR; 70; 70; 75; 10.10; 1.01; B; B1; B1; NOP;
OLM; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 197.4; EUR; 25; 15; 10; 13.13; 1.57; L; L1; L1; NOP;
OLM; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 329.1; EUR; 25; 15; 10; 5.63; 1.03; L; L1; L1; NOP;
OLM; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1391.3; EUR; 70; 70; 75; 8.00; 0.80; B; B1; B1; NOP;
OLM; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 167.0; EUR; 25; 15; 10; 10.40; 1.24; L; L1; L1; NOP;
OLM; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 278.3; EUR; 25; 15; 10; 4.46; 0.81; L; L1; L1; NOP;
OLM; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1539.9; EUR; 70; 70; 75; 8.20; 0.82; B; B1; B1; NOP;
OLM; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 184.8; EUR; 25; 15; 10; 10.66; 1.27; L; L1; L1; NOP;
OLM; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 308.0; EUR; 25; 15; 10; 4.57; 0.83; L; L1; L1; NOP;
OLM; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1823.1; EUR; 70; 70; 75; 8.49; 0.85; B; B1; B1; NOP;
OLM; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 218.8; EUR; 25; 15; 10; 11.04; 1.32; L; L1; L1; NOP;
OLM; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 364.6; EUR; 25; 15; 10; 4.73; 0.86; L; L1; L1; NOP;
OLM; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1460.0; EUR; 70; 70; 75; 9.69; 0.97; B; B1; B1; NOP;
OLM; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 175.2; EUR; 25; 15; 10; 12.60; 1.51; L; L1; L1; NOP;
OLM; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 292.0; EUR; 25; 15; 10; 5.40; 0.99; L; L1; L1; NOP;
OLM; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1464.5; EUR; 70; 70; 75; 6.52; 0.65; B; B1; B1; NOP;
OLM; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 175.7; EUR; 25; 15; 10; 8.47; 1.01; L; L1; L1; NOP;
OLM; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 292.9; EUR; 25; 15; 10; 3.63; 0.66; L; L1; L1; NOP;
OLM; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1441.3; EUR; 70; 70; 75; 8.72; 0.87; B; B1; B1; NOP;
OLM; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 173.0; EUR; 25; 15; 10; 11.33; 1.35; L; L1; L1; NOP;
OLM; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 288.3; EUR; 25; 15; 10; 4.86; 0.89; L; L1; L1; NOP;
GEG; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1230.8; EUR; 70; 70; 75; 43.12; 4.31; B; B1; B1; NOP;
GEG; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.7; EUR; 25; 15; 10; 56.05; 6.70; L; L1; L1; NOP;
GEG; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.2; EUR; 25; 15; 10; 24.02; 4.39; L; L1; L1; NOP;
GEG; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1145.8; EUR; 70; 70; 75; 43.12; 4.31; B; B1; B1; NOP;
GEG; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 137.5; EUR; 25; 15; 10; 56.05; 6.70; L; L1; L1; NOP;
GEG; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 229.2; EUR; 25; 15; 10; 24.02; 4.39; L; L1; L1; NOP;
GEG; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1610.6; EUR; 70; 70; 75; 6.19; 0.62; B; B1; B1; NOP;
GEG; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 193.3; EUR; 25; 15; 10; 8.04; 0.96; L; L1; L1; NOP;
GEG; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 322.1; EUR; 25; 15; 10; 3.45; 0.63; L; L1; L1; NOP;
GEG; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1350.3; EUR; 70; 70; 75; 6.62; 0.66; B; B1; B1; NOP;
GEG; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 162.0; EUR; 25; 15; 10; 8.61; 1.03; L; L1; L1; NOP;
GEG; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 270.1; EUR; 25; 15; 10; 3.69; 0.67; L; L1; L1; NOP;
GEG; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1538.1; EUR; 70; 70; 75; 6.77; 0.68; B; B1; B1; NOP;
GEG; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 184.6; EUR; 25; 15; 10; 8.81; 1.05; L; L1; L1; NOP;
GEG; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 307.6; EUR; 25; 15; 10; 3.77; 0.69; L; L1; L1; NOP;
GEG; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1445.5; EUR; 70; 70; 75; 6.43; 0.64; B; B1; B1; NOP;
GEG; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 173.5; EUR; 25; 15; 10; 8.35; 1.00; L; L1; L1; NOP;
GEG; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 289.1; EUR; 25; 15; 10; 3.58; 0.65; L; L1; L1; NOP;
GEG; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1495.6; EUR; 70; 70; 75; 4.86; 0.49; B; B1; B1; NOP;
GEG; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.5; EUR; 25; 15; 10; 6.32; 0.76; L; L1; L1; NOP;
GEG; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 299.1; EUR; 25; 15; 10; 2.71; 0.49; L; L1; L1; NOP;
GEG; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1420.8; EUR; 70; 70; 75; 5.24; 0.52; B; B1; B1; NOP;
GEG; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 170.5; EUR; 25; 15; 10; 6.81; 0.81; L; L1; L1; NOP;
GEG; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 284.2; EUR; 25; 15; 10; 2.92; 0.53; L; L1; L1; NOP;
GEG; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1799.3; EUR; 70; 70; 75; 8.00; 0.80; B; B1; B1; NOP;
GEG; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 215.9; EUR; 25; 15; 10; 10.40; 1.24; L; L1; L1; NOP;
GEG; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 359.9; EUR; 25; 15; 10; 4.46; 0.81; L; L1; L1; NOP;
GEG; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1573.0; EUR; 70; 70; 75; 6.98; 0.70; B; B1; B1; NOP;
GEG; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 188.8; EUR; 25; 15; 10; 9.08; 1.09; L; L1; L1; NOP;
GEG; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 314.6; EUR; 25; 15; 10; 3.89; 0.71; L; L1; L1; NOP;
GEG; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1566.6; EUR; 70; 70; 75; 7.72; 0.77; B; B1; B1; NOP;
GEG; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 188.0; EUR; 25; 15; 10; 10.03; 1.20; L; L1; L1; NOP;
GEG; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 313.3; EUR; 25; 15; 10; 4.30; 0.78; L; L1; L1; NOP;
GEG; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1299.1; EUR; 70; 70; 75; 7.13; 0.71; B; B1; B1; NOP;
GEG; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 155.9; EUR; 25; 15; 10; 9.27; 1.11; L; L1; L1; NOP;
GEG; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 259.8; EUR; 25; 15; 10; 3.97; 0.73; L; L1; L1; NOP;
GEG; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1352.3; EUR; 70; 70; 75; 9.04; 0.90; B; B1; B1; NOP;
GEG; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 162.3; EUR; 25; 15; 10; 11.75; 1.40; L; L1; L1; NOP;
GEG; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 270.5; EUR; 25; 15; 10; 5.04; 0.92; L; L1; L1; NOP;
GEG; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1458.6; EUR; 70; 70; 75; 6.93; 0.69; B; B1; B1; NOP;
GEG; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 175.0; EUR; 25; 15; 10; 9.01; 1.08; L; L1; L1; NOP;
GEG; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 291.7; EUR; 25; 15; 10; 3.86; 0.70; L; L1; L1; NOP;
GEG; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1522.8; EUR; 70; 70; 75; 5.90; 0.59; B; B1; B1; NOP;
GEG; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 182.7; EUR; 25; 15; 10; 7.67; 0.92; L; L1; L1; NOP;
GEG; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 304.5; EUR; 25; 15; 10; 3.29; 0.60; L; L1; L1; NOP;
GEG; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1651.5; EUR; 70; 70; 75; 8.66; 0.87; B; B1; B1; NOP;
GEG; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 198.2; EUR; 25; 15; 10; 11.26; 1.35; L; L1; L1; NOP;
GEG; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 330.3; EUR; 25; 15; 10; 4.83; 0.88; L; L1; L1; NOP;
GEG; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1766.9; EUR; 70; 70; 75; 6.87; 0.69; B; B1; B1; NOP;
GEG; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 212.0; EUR; 25; 15; 10; 8.93; 1.07; L; L1; L1; NOP;
GEG; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 353.4; EUR; 25; 15; 10; 3.83; 0.70; L; L1; L1; NOP;
GEG; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1335.9; EUR; 70; 70; 75; 7.03; 0.70; B; B1; B1; NOP;
GEG; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 160.3; EUR; 25; 15; 10; 9.14; 1.09; L; L1; L1; NOP;
GEG; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 267.2; EUR; 25; 15; 10; 3.92; 0.72; L; L1; L1; NOP;
GEG; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1520.5; EUR; 70; 70; 75; 7.29; 0.73; B; B1; B1; NOP;
GEG; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 182.5; EUR; 25; 15; 10; 9.48; 1.13; L; L1; L1; NOP;
GEG; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 304.1; EUR; 25; 15; 10; 4.06; 0.74; L; L1; L1; NOP;
GEG; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1485.8; EUR; 70; 70; 75; 8.32; 0.83; B; B1; B1; NOP;
GEG; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 178.3; EUR; 25; 15; 10; 10.82; 1.29; L; L1; L1; NOP;
GEG; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 297.2; EUR; 25; 15; 10; 4.64; 0.85; L; L1; L1; NOP;
GEG; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1519.1; EUR; 70; 70; 75; 5.59; 0.56; B; B1; B1; NOP;
GEG; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 182.3; EUR; 25; 15; 10; 7.27; 0.87; L; L1; L1; NOP;
GEG; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 303.8; EUR; 25; 15; 10; 3.12; 0.57; L; L1; L1; NOP;
GEG; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1495.9; EUR; 70; 70; 75; 7.48; 0.75; B; B1; B1; NOP;
GEG; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.5; EUR; 25; 15; 10; 9.73; 1.16; L; L1; L1; NOP;
GEG; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 299.2; EUR; 25; 15; 10; 4.17; 0.76; L; L1; L1; NOP;
FCA; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1158.3; EUR; 70; 70; 75; 30.55; 3.06; B; B1; B1; NOP;
FCA; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 139.0; EUR; 25; 15; 10; 39.71; 4.75; L; L1; L1; NOP;
FCA; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 231.7; EUR; 25; 15; 10; 17.02; 3.11; L; L1; L1; NOP;
FCA; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1258.3; EUR; 70; 70; 75; 30.55; 3.06; B; B1; B1; NOP;
FCA; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 151.0; EUR; 25; 15; 10; 39.71; 4.75; L; L1; L1; NOP;
FCA; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 251.7; EUR; 25; 15; 10; 17.02; 3.11; L; L1; L1; NOP;
FCA; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1704.0; EUR; 70; 70; 75; 4.38; 0.44; B; B1; B1; NOP;
FCA; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 204.5; EUR; 25; 15; 10; 5.70; 0.68; L; L1; L1; NOP;
FCA; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 340.8; EUR; 25; 15; 10; 2.44; 0.45; L; L1; L1; NOP;
FCA; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1406.5; EUR; 70; 70; 75; 4.69; 0.47; B; B1; B1; NOP;
FCA; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 168.8; EUR; 25; 15; 10; 6.10; 0.73; L; L1; L1; NOP;
FCA; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 281.3; EUR; 25; 15; 10; 2.61; 0.48; L; L1; L1; NOP;
FCA; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1713.1; EUR; 70; 70; 75; 4.80; 0.48; B; B1; B1; NOP;
FCA; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 205.6; EUR; 25; 15; 10; 6.24; 0.75; L; L1; L1; NOP;
FCA; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 342.6; EUR; 25; 15; 10; 2.67; 0.49; L; L1; L1; NOP;
FCA; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1313.0; EUR; 70; 70; 75; 4.55; 0.46; B; B1; B1; NOP;
FCA; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 157.6; EUR; 25; 15; 10; 5.91; 0.71; L; L1; L1; NOP;
FCA; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 262.6; EUR; 25; 15; 10; 2.53; 0.46; L; L1; L1; NOP;
FCA; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1367.4; EUR; 70; 70; 75; 3.45; 0.35; B; B1; B1; NOP;
FCA; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 164.1; EUR; 25; 15; 10; 4.48; 0.54; L; L1; L1; NOP;
FCA; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 273.5; EUR; 25; 15; 10; 1.92; 0.35; L; L1; L1; NOP;
FCA; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1295.9; EUR; 70; 70; 75; 3.72; 0.37; B; B1; B1; NOP;
FCA; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 155.5; EUR; 25; 15; 10; 4.83; 0.58; L; L1; L1; NOP;
FCA; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 259.2; EUR; 25; 15; 10; 2.07; 0.38; L; L1; L1; NOP;
FCA; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1425.3; EUR; 70; 70; 75; 5.67; 0.57; B; B1; B1; NOP;
FCA; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 171.0; EUR; 25; 15; 10; 7.37; 0.88; L; L1; L1; NOP;
FCA; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 285.1; EUR; 25; 15; 10; 3.16; 0.58; L; L1; L1; NOP;
FCA; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1660.6; EUR; 70; 70; 75; 4.95; 0.50; B; B1; B1; NOP;
FCA; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 199.3; EUR; 25; 15; 10; 6.43; 0.77; L; L1; L1; NOP;
FCA; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 332.1; EUR; 25; 15; 10; 2.76; 0.50; L; L1; L1; NOP;
FCA; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1413.1; EUR; 70; 70; 75; 5.47; 0.55; B; B1; B1; NOP;
FCA; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 169.6; EUR; 25; 15; 10; 7.11; 0.85; L; L1; L1; NOP;
FCA; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 282.6; EUR; 25; 15; 10; 3.05; 0.56; L; L1; L1; NOP;
FCA; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1346.4; EUR; 70; 70; 75; 5.05; 0.51; B; B1; B1; NOP;
FCA; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 161.6; EUR; 25; 15; 10; 6.57; 0.78; L; L1; L1; NOP;
FCA; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 269.3; EUR; 25; 15; 10; 2.81; 0.51; L; L1; L1; NOP;
FCA; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1345.8; EUR; 70; 70; 75; 6.40; 0.64; B; B1; B1; NOP;
FCA; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 161.5; EUR; 25; 15; 10; 8.32; 0.99; L; L1; L1; NOP;
FCA; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 269.2; EUR; 25; 15; 10; 3.57; 0.65; L; L1; L1; NOP;
FCA; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1450.5; EUR; 70; 70; 75; 4.91; 0.49; B; B1; B1; NOP;
FCA; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 174.1; EUR; 25; 15; 10; 6.38; 0.76; L; L1; L1; NOP;
FCA; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 290.1; EUR; 25; 15; 10; 2.74; 0.50; L; L1; L1; NOP;
FCA; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1406.6; EUR; 70; 70; 75; 4.18; 0.42; B; B1; B1; NOP;
FCA; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 168.8; EUR; 25; 15; 10; 5.44; 0.65; L; L1; L1; NOP;
FCA; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 281.3; EUR; 25; 15; 10; 2.33; 0.43; L; L1; L1; NOP;
FCA; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1554.1; EUR; 70; 70; 75; 6.14; 0.61; B; B1; B1; NOP;
FCA; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 186.5; EUR; 25; 15; 10; 7.98; 0.95; L; L1; L1; NOP;
FCA; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 310.8; EUR; 25; 15; 10; 3.42; 0.62; L; L1; L1; NOP;
FCA; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1298.4; EUR; 70; 70; 75; 4.86; 0.49; B; B1; B1; NOP;
FCA; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 155.8; EUR; 25; 15; 10; 6.32; 0.76; L; L1; L1; NOP;
FCA; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 259.7; EUR; 25; 15; 10; 2.71; 0.49; L; L1; L1; NOP;
FCA; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1442.8; EUR; 70; 70; 75; 4.98; 0.50; B; B1; B1; NOP;
FCA; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 173.1; EUR; 25; 15; 10; 6.48; 0.77; L; L1; L1; NOP;
FCA; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 288.6; EUR; 25; 15; 10; 2.78; 0.51; L; L1; L1; NOP;
